w_p1_age
0.0296947296
0.0273566051
0.0312032854
0.032386037
0.032054757
0.0278412047
0.0314798084
0.0299219713
0.0297166324
0.023321013
0.034171115700000004
0.0327693361
0.0241752225
0.0310855578
0.0253223819
0.0289007529
0.0296947296
0.032386037
0.032054757
0.0299219713
0.0297166324
0.034171115700000004
0.0310855578
0.0289007529
0.0296947296
0.0299219713
0.0297166324
0.0289007529
0.0299219713
0.0297166324
0.0287638604
0.0269158111
0.0232826831
0.030239561900000003
0.030121834400000002
0.0347843943
0.0317234771
0.0274086242
0.0253223819
0.0241752225
0.0327693361
0.023321013
0.0314798084
0.0278412047
0.0312032854
0.0273566051
0.0253223819
0.023321013
0.0278412047
0.0312032854
0.032054757
0.032386037
0.0310855578
0.034171115700000004
0.032386037
0.034171115700000004
0.032386037
0.0296947296
0.0299219713
0.0297166324
0.0297166324
0.0333524983
0.0344421629
0.0286680356
0.0337029432
0.024416153300000003
0.0317262149
0.0244462697
0.0305735797
0.0322710472
0.0308747433
0.0286680356
0.031496235500000004
0.0419575633
0.0280136893
0.0259329227
0.0367063655
0.0322710472
0.031496235500000004
0.0280136893
0.0367063655
0.0322710472
0.0367063655
0.025524982900000003
0.0244462697
0.0317262149
0.024416153300000003
0.031137577
0.0295523614
0.0271129363
0.0333524983
0.0244462697
0.0317262149
0.031137577
0.0333524983
0.0286680356
0.0308747433
0.0259329227
0.0419575633
0.0286680356
0.0419575633
0.0286680356
0.0419575633
0.0322710472
0.0367063655
0.0322710472
0.0297330595
0.027394935000000002
0.0312416153
0.031123887700000002
0.034209445600000006
0.029308692700000003
0.0242135524
0.0289390828
0.0299603012
0.0291279945
0.023359342900000003
0.032093086900000005
0.0324243669
0.026954141
0.023321013
0.0297549624
0.0297330595
0.0312416153
0.034209445600000006
0.0289390828
0.0299603012
0.032093086900000005
0.0324243669
0.0297549624
0.0297330595
0.034209445600000006
0.032093086900000005
0.0324243669
0.0297330595
0.032093086900000005
0.0276605065
0.0241943874
0.0276084873
0.0298097194
0.0292046543
0.0269021218
0.0248843258
0.0315181383
0.023321013
0.026954141
0.023359342900000003
0.0291279945
0.0242135524
0.0269021218
0.031123887700000002
0.027394935000000002
0.026954141
0.023359342900000003
0.0269021218
0.027394935000000002
0.0289390828
0.0312416153
0.0297549624
0.027394935000000002
0.0312416153
0.0297549624
0.0312416153
0.034209445600000006
0.0297330595
0.032093086900000005
0.032093086900000005
0.0412867899
0.0244845996
0.0317645448
0.0262970568
0.0333908282
0.0271512663
0.0344804928
0.0220095825
0.0323093771
0.0311759069
0.0280520192
0.041995893199999995
0.0287063655
0.0309130732
0.0295906913
0.0367446954
0.0323093771
0.0280520192
0.0287063655
0.0367446954
0.0323093771
0.0367446954
0.0220095825
0.0344804928
0.036605065000000006
0.0306119097
0.0262970568
0.0317645448
0.0262778919
0.0244544832
0.0220095825
0.036605065000000006
0.0317645448
0.0244544832
0.041995893199999995
0.0311759069
0.0295906913
0.0309130732
0.041995893199999995
0.0295906913
0.0287063655
0.0280520192
0.0323093771
0.0367446954
0.0323093771
0.0297522245
0.026921286800000003
0.0262368241
0.0311430527
0.0324435318
0.0315373032
0.0348418891
0.0321122519
0.0299794661
0.025379876800000003
0.0242327173
0.0312607803
0.026929500300000003
0.026973306000000002
0.023340178000000003
0.0297741273
0.0297522245
0.0311430527
0.0324435318
0.0321122519
0.0299794661
0.0312607803
0.026973306000000002
0.0297741273
0.0311430527
0.0324435318
0.0312607803
0.0297741273
0.0324435318
0.0297741273
0.0278986995
0.023378507899999998
0.0301492129
0.0242135524
""
0.026384668000000003
0.0301793292
0.029147159500000002
0.0278986995
0.023378507899999998
0.0301492129
0.025379876800000003
0.0348418891
0.0315373032
0.0262368241
0.029147159500000002
0.023378507899999998
0.025379876800000003
0.0315373032
0.029147159500000002
0.023378507899999998
0.0297522245
0.026973306000000002
0.0299794661
0.0297522245
0.026973306000000002
0.0312607803
0.0311430527
0.0324435318
0.0297741273
0.0324435318
0.0413059548
0.0311950719
0.0271704312
0.0244736482
0.030631074600000002
0.0309322382
0.0259548255
0.03662423
0.0323285421
0.0315537303
0.0280711841
0.0420150582
0.028725530500000002
0.0296098563
0.0259548255
0.0367638604
0.0323285421
0.0420150582
0.028725530500000002
0.0259548255
0.0323285421
0.028725530500000002
0.0245037645
0.027676933600000002
0.0309322382
0.030631074600000002
0.0244736482
0.0344996578
0.0311950719
0.0413059548
0.0245037645
0.0309322382
0.0244736482
0.0311950719
0.0280711841
0.0315537303
0.0367638604
0.0296098563
0.0280711841
0.0367638604
0.0280711841
0.0367638604
0.0323285421
0.0367638604
0.0323285421
0.0298124572
0.0269596167
0.0234168378
0.031181382599999998
0.0289965777
0.0274524298
0.023378507899999998
0.0312991102
0.0324818617
0.0254182067
0.0315756331
0.030017796000000003
0.0321505818
0.0270116359
0.0279370294
0.029790554400000002
0.0298124572
0.031181382599999998
0.0274524298
0.023378507899999998
0.0324818617
0.030017796000000003
0.0321505818
0.029790554400000002
0.0298124572
0.023378507899999998
0.030017796000000003
0.029790554400000002
0.0298124572
0.030017796000000003
0.0247474333
0.0325475702
0.026275154000000002
""
0.027665982199999998
0.0302176591
0.0292621492
0.029185489400000004
0.0279370294
0.0270116359
0.0315756331
""
0.0312991102
0.0289965777
0.0234168378
0.0269596167
0.0279370294
0.0315756331
0.0312991102
0.0269596167
0.0279370294
0.031181382599999998
0.0312991102
0.0324818617
0.031181382599999998
0.0324818617
0.029790554400000002
0.0324818617
0.0298124572
0.030017796000000003
0.030017796000000003
0.0272087611
0.030970568100000002
0.0220670773
0.0245420945
0.0318220397
0.0304503765
0.0259931554
0.0345379877
0.032366872000000005
0.030970568100000002
0.028109514000000002
0.0420533881
0.0287638604
0.029648186200000003
0.0259931554
0.0345379877
0.032366872000000005
0.0420533881
0.0287638604
0.0259931554
0.032366872000000005
0.0287638604
0.0334483231
0.0312334018
0.0312306639
0.0318220397
0.0245420945
0.0220670773
0.0315920602
0.0272087611
0.0334483231
0.0318220397
0.0220670773
0.0315920602
0.028109514000000002
0.030970568100000002
0.0345379877
0.0315920602
0.028109514000000002
0.0315920602
0.028109514000000002
0.0315920602
0.032366872000000005
0.0287638604
0.032366872000000005
0.0324791239
0.0283449692
0.031345653700000004
0.030562628300000002
0.0369144422
0.028030116400000003
0.0414565366
0.042165640000000004
0.0282217659
0.027321013
0.0221793292
0.0317043121
0.029760438099999998
0.031934291600000005
0.0335605749
0.0288761123
0.0324791239
0.030562628300000002
0.0369144422
0.042165640000000004
0.0282217659
0.0317043121
0.029760438099999998
0.0288761123
0.0324791239
0.0369144422
0.0317043121
0.0288761123
0.0324791239
0.0288761123
0.0278275154
0.0261054073
0.0313429158
0.024725530500000002
0.0358001369
0.0264476386
0.0257330595
0.0307816564
0.0335605749
0.0261054073
0.0313429158
0.027321013
0.0358001369
0.028030116400000003
0.031345653700000004
0.0283449692
0.0261054073
0.0313429158
0.0358001369
0.0283449692
0.042165640000000004
0.030562628300000002
0.029760438099999998
0.0282217659
0.042165640000000004
0.0282217659
0.042165640000000004
0.0282217659
0.0324791239
0.0288761123
0.0288761123
0.0265352498
0.0243832991
0.028971937
0.0278302533
0.0277782341
0.0292977413
0.0255304586
0.0322299795
0.032659822
0.028049281300000003
""
0.0263874059
0.0308035592
0.0302997947
0.0329774127
0.031351129400000004
0.029924709100000002
0.027564681700000003
0.023529089700000002
0.0291088296
0.0314113621
0.031687885
0.0271238877
0.0301300479
0.0299028063
0.0234907598
0.0270718686
0.0322628337
0.0312936345
0.0248596851
0.0294784394
0.0325941136
0.029924709100000002
0.023529089700000002
0.0314113621
0.0301300479
0.0234907598
0.0270718686
0.0312936345
0.0325941136
0.029924709100000002
0.0301300479
0.0270718686
0.0325941136
0.029924709100000002
0.0325941136
0.0250540726
0.0354469541
0.0302997947
0.030329911
0.0260342231
0.0208925394
""
0.030346338100000002
0.0322299795
0.0255304586
0.0292977413
0.0282683094
0.0278302533
0.0312854209
0.0243832991
0.0281149897
0.0354469541
0.030329911
0.0260342231
""
0.0255304586
0.0292977413
0.0278302533
0.0243832991
0.027564681700000003
0.0291088296
0.031687885
""
0.0255304586
0.0322628337
0.0248596851
0.0243832991
0.0291088296
0.031687885
0.0255304586
0.0243832991
0.0291088296
0.0312936345
0.023529089700000002
0.0314113621
0.0291088296
0.0314113621
0.0301300479
0.0314113621
0.029924709100000002
0.0301300479
0.029924709100000002
0.029963039
0.027603011599999998
0.0235674196
0.0323011636
0.0299411362
0.023529089700000002
""
0.0301683778
0.031449692
0.0307323751
0.029412731
0.0313319644
0.029147159500000002
0.0271101985
0.0330157426
0.032632443500000004
0.029963039
0.0323011636
0.023529089700000002
0.0301683778
0.031449692
0.0313319644
0.029147159500000002
0.032632443500000004
0.029963039
0.0301683778
0.0313319644
0.029147159500000002
0.029963039
0.0313319644
0.0293360712
0.0303682409
0.0271622177
0.024421629
0.026072553
0.0317262149
0.027816564
0.0248980151
0.0330157426
0.0271101985
0.0271622177
0.0307323751
0.026072553
0.0299411362
0.0235674196
0.027603011599999998
0.0330157426
0.0271622177
0.0299411362
0.0235674196
0.0330157426
0.0323011636
0.032632443500000004
0.031449692
0.0330157426
0.031449692
0.0330157426
0.031449692
0.029963039
0.031449692
0.029963039
0.027359342900000003
0.0346885695
0.024692676200000003
0.0414948665
0.0283832991
0.0222176591
0.0309596167
0.033598904900000004
0.0325174538
0.0346885695
0.031742642
0.0422039699
0.0282600958
0.036952772099999996
0.029798768
0.0289144422
0.0325174538
0.0422039699
0.036952772099999996
0.0289144422
0.0325174538
0.0289144422
0.033598904900000004
0.0309596167
0.0222176591
0.0283832991
0.0414948665
0.024692676200000003
0.0313839836
0.027359342900000003
0.033598904900000004
0.0283832991
0.0414948665
0.027359342900000003
0.031742642
0.0346885695
0.029798768
0.0282600958
0.031742642
0.0282600958
0.031742642
0.0282600958
0.0325174538
0.0289144422
0.0289144422
0.0300013689
0.032670773400000006
0.031370294300000004
0.030206707699999998
0.0300013689
0.030206707699999998
0.0300013689
0.0325557837
0.0422422998
0.036991102
0.028952772100000003
0.0325557837
0.028952772100000003
0.0325557837
0.030579055400000003
0.0300287474
0.0336317591
0.0241451061
0.0350335387
0.0313483915
0.0277344285
0.0320657084
0.0307843943
0.031449692
0.0323422313
0.030557152599999998
0.0237262149
0.0325859001
0.026688569500000002
0.03324846
0.030579055400000003
0.0336317591
0.0313483915
0.0277344285
0.0307843943
0.030557152599999998
0.0325859001
0.03324846
0.030579055400000003
0.0277344285
0.0307843943
0.03324846
0.030579055400000003
0.0307843943
0.0261848049
0.0311019849
0.0260205339
0.027156742
0.0277262149
0.028271047200000003
0.0284845996
0.0261875428
0.026688569500000002
0.0237262149
0.0260205339
0.027156742
0.0320657084
0.0350335387
0.0241451061
0.0261875428
0.0237262149
0.027156742
0.0350335387
0.0241451061
0.0237262149
0.0336317591
0.0350335387
0.030557152599999998
0.0336317591
0.030557152599999998
0.0336317591
0.0277344285
0.030579055400000003
0.0277344285
0.030579055400000003
0.042110883
0.042819986299999994
0.0314360027
0.0252785763
0.025308692700000003
0.0317371663
0.027975359300000002
0.0325886379
0.0331334702
0.042819986299999994
0.0337385352
0.0288761123
0.0295304586
0.0353812457
0.027975359300000002
0.0246351814
0.0331334702
0.0337385352
0.0295304586
0.0246351814
0.0331334702
0.0246351814
